time,place,mag,depth,lon,lat,type,alert,tsunami,status,id,zone,zone_severity,hour,month,day_of_week,tsl,hazard_label,target,norm_mag,norm_depth,risk_score
2015-12-12 06:22:16.650,South Sandwich Islands region,4.7,93.15,-26.395,-59.6358,earthquake,,0,reviewed,",us20004hjx,",0,8.3,6,12,5,4.816138888888888,MEDIUM,1,0.47000000000000003,0.8669285714285714,6.970785714285714
2015-12-12 08:34:45.600,"4 km ESE of Arkoúdi, Greece",4.5,29.0,21.16,37.83,earthquake,,0,reviewed,",us20004gp7,",0,8.3,8,12,5,2.2080416666666665,MEDIUM,1,0.45,0.9585714285714286,7.165714285714286
2015-12-12 11:34:36.120,"7 km ENE of San Gabriel Mixtepec, Mexico",4.5,36.04,-97.0141,16.1209,earthquake,,0,reviewed,",us20004gpr,",0,8.3,11,12,5,2.9973666666666667,MEDIUM,1,0.45,0.9485142857142858,7.135542857142858
2015-12-12 12:14:39.100,southern Mid-Atlantic Ridge,4.8,10.0,-14.6799,-12.8017,earthquake,,0,reviewed,",us20004gpw,gcmt20151212121439,",0,8.3,12,12,5,0.6674944444444445,MEDIUM,1,0.48,0.9857142857142858,7.3671428571428565
2015-12-12 14:46:27.000,"91 km WNW of Kirakira, Solomon Islands",4.8,72.65,161.1445,-10.1522,earthquake,,0,reviewed,",us20004gr8,gcmt20151212144627,",0,8.3,14,12,5,2.5299722222222223,MEDIUM,1,0.48,0.8962142857142857,7.098642857142857
2015-12-12 15:08:58.220,"53 km NNW of Talca, Chile",4.6,41.27,-71.9435,-35.0065,earthquake,,0,reviewed,",us20004grc,",0,8.3,15,12,5,0.3753388888888889,MEDIUM,1,0.45999999999999996,0.9410428571428572,7.153128571428571
2015-12-12 15:13:52.510,"Rat Islands, Aleutian Islands, Alaska",4.8,124.43,178.4009,52.0108,earthquake,,0,reviewed,",ak12241515,ak015fwgyh9f,us20004grd,gcmt20151212151352,",0,8.3,15,12,5,0.08174722222222222,MEDIUM,1,0.48,0.8222428571428572,6.876728571428572
2015-12-12 21:05:53.150,"19 km SE of ?funato, Japan",4.5,53.38,141.8626,38.9325,earthquake,,0,reviewed,",us20004gsy,",0,8.3,21,12,5,5.866844444444444,MEDIUM,1,0.45,0.9237428571428572,7.061228571428573
2015-12-12 22:36:44.948,"25 km SW of Akhiok, Alaska",4.6,41.3,-154.4195,56.7604,earthquake,green,1,reviewed,",ak12247618,at00nz9o59,us20004gtq,ak015fwl9ff2,",0,8.3,22,12,5,1.5143883333333332,MEDIUM,1,0.45999999999999996,0.9410000000000001,7.1530000000000005
2015-12-12 23:30:34.390,central Mid-Atlantic Ridge,4.9,10.0,-25.0568,0.6854,earthquake,,0,reviewed,",us20004gu0,gcmt20151212233034,",0,8.3,23,12,5,0.8970672222222222,MEDIUM,1,0.49000000000000005,0.9857142857142858,7.4071428571428575
2015-12-12 23:32:25.390,southwest of Africa,4.5,10.0,18.0455,-52.6653,earthquake,,0,reviewed,",us20004hkr,",0,8.3,23,12,5,0.030833333333333334,MEDIUM,1,0.45,0.9857142857142858,7.247142857142857
2015-12-12 23:32:54.860,southeast of Easter Island,5.5,10.0,-90.0703,-41.1083,earthquake,green,0,reviewed,",us20004gtz,gcmt20151212233254,iscgem612127944,",0,8.3,23,12,5,0.008186111111111111,HIGH,0,0.55,0.9857142857142858,7.647142857142857
2015-12-13 01:47:05.360,"204 km NNW of Tobelo, Indonesia",5.3,10.0,127.4198,3.4763,earthquake,,0,reviewed,",us20004gug,gcmt20151213014705,",0,8.3,1,12,6,2.23625,MEDIUM,1,0.53,0.9857142857142858,7.567142857142857
2015-12-13 01:52:17.690,Kuril Islands,5.3,56.69,152.5864,46.7243,earthquake,,0,reviewed,",us20004guj,gcmt20151213015217,",0,8.3,1,12,6,0.08675833333333333,MEDIUM,1,0.53,0.9190142857142857,7.367042857142857
2015-12-13 05:53:20.030,"113 km NE of Kurumkan, Russia",5.1,12.3,111.6458,54.979,earthquake,,0,reviewed,",us20004gv4,gcmt20151213055320,",0,8.3,5,12,6,4.017316666666667,MEDIUM,1,0.51,0.9824285714285714,7.477285714285714
2015-12-13 06:42:09.130,Banda Sea,5.4,76.77,129.8586,-6.8681,earthquake,,0,reviewed,",us20004gv8,gcmt20151213064209,",0,8.3,6,12,6,0.8136388888888889,HIGH,0,0.54,0.8903285714285715,7.320985714285715
2015-12-13 08:31:15.090,"58 km W of San Antonio de los Cobres, Argentina",4.6,172.77,-66.8978,-24.1864,earthquake,,0,reviewed,",us20004gvd,",0,8.3,8,12,6,1.8183222222222222,MEDIUM,1,0.45999999999999996,0.7531857142857142,6.589557142857143
2015-12-13 10:03:24.070,"84 km SE of Lata, Solomon Islands",4.8,85.76,166.418,-11.1731,earthquake,,0,reviewed,",us20004gvu,",0,8.3,10,12,6,1.5358277777777776,MEDIUM,1,0.48,0.8774857142857143,7.042457142857144
2015-12-13 14:43:58.660,Kuril Islands,4.5,76.3,152.5625,47.2981,earthquake,,0,reviewed,",us100047wk,",0,8.3,14,12,6,4.676275,MEDIUM,1,0.45,0.891,6.963
2015-12-13 17:31:07.690,"84 km W of Ovalle, Chile",4.8,10.0,-72.0787,-30.5592,earthquake,,0,reviewed,",us20004gx7,",0,8.3,17,12,6,2.7858416666666668,MEDIUM,1,0.48,0.9857142857142858,7.3671428571428565
2015-12-13 19:11:09.000,"15 km WNW of Huánuco, Peru",4.5,13.0,-76.38,-9.9,earthquake,,0,reviewed,",us100047wg,",0,8.3,19,12,6,1.6670305555555556,MEDIUM,1,0.45,0.9814285714285714,7.234285714285715
2015-12-13 20:09:19.650,"84 km W of Murghob, Tajikistan",4.8,10.0,73.0165,38.3228,earthquake,,0,reviewed,",us20004gxj,",0,8.3,20,12,6,0.9696250000000001,MEDIUM,1,0.48,0.9857142857142858,7.3671428571428565
2015-12-13 22:21:19.390,"103 km SW of Labuan, Indonesia",4.6,40.59,105.1436,-7.0177,earthquake,,0,reviewed,",us100047wn,",0,8.3,22,12,6,2.199927777777778,MEDIUM,1,0.45999999999999996,0.9420142857142857,7.156042857142857
2015-12-14 00:50:53.620,"290 km WSW of Labuan, Indonesia",4.5,10.0,103.4135,-7.4105,earthquake,,0,reviewed,",us100047xu,",0,8.3,0,12,0,2.4928416666666666,MEDIUM,1,0.45,0.9857142857142858,7.247142857142857
2015-12-14 01:34:00.600,"104 km SE of Amahai, Indonesia",5.2,10.0,129.5354,-4.0574,earthquake,,0,reviewed,",us20004gyp,gcmt20151214013400,iscgem608107635,",0,8.3,1,12,0,0.7186055555555556,MEDIUM,1,0.52,0.9857142857142858,7.527142857142857
2015-12-14 01:45:58.820,"104 km SE of Amahai, Indonesia",5.3,10.0,129.5317,-4.056,earthquake,green,0,reviewed,",us20004gyq,gcmt20151214014558,iscgem608107636,",0,8.3,1,12,0,0.19950555555555557,MEDIUM,1,0.53,0.9857142857142858,7.567142857142857
2015-12-14 02:15:18.100,"123 km SSW of Kokopo, Papua New Guinea",4.5,43.53,151.8138,-5.3614,earthquake,,0,reviewed,",us100047y5,",0,8.3,2,12,0,0.4886888888888889,MEDIUM,1,0.45,0.9378142857142857,7.103442857142857
2015-12-14 06:58:58.020,Kermadec Islands region,4.9,22.35,-177.8166,-31.7972,earthquake,,0,reviewed,",us20004h03,gcmt20151214065858,",1,8.2,6,12,0,4.7277555555555555,MEDIUM,1,0.49000000000000005,0.9680714285714286,7.324214285714286
2015-12-14 07:33:48.930,South Sandwich Islands region,4.5,22.68,-26.4232,-55.7243,earthquake,,0,reviewed,",us100047yu,",0,8.3,7,12,0,0.5808083333333333,MEDIUM,1,0.45,0.9676,7.1928
2015-12-14 08:23:14.610,"Volcano Islands, Japan region",4.5,97.89,140.9406,25.7282,earthquake,,0,reviewed,",us100047yw,",0,8.3,8,12,0,0.8238,MEDIUM,1,0.45,0.8601571428571428,6.870471428571429
2015-12-14 09:02:57.300,South Sandwich Islands region,4.5,61.94,-25.2439,-57.8182,earthquake,,0,reviewed,",us20004h1j,",0,8.3,9,12,0,0.6618583333333333,MEDIUM,1,0.45,0.9115142857142857,7.0245428571428565
2015-12-14 09:12:17.240,"93 km WSW of Coquimbo, Chile",4.5,10.0,-72.1819,-30.3784,earthquake,,0,reviewed,",us20004h0s,",0,8.3,9,12,0,0.1555388888888889,MEDIUM,1,0.45,0.9857142857142858,7.247142857142857
2015-12-14 10:03:54.000,"134 km NNE of Calama, Chile",4.8,118.7,-68.571,-21.286,earthquake,,0,reviewed,",us20004h1c,",0,8.3,10,12,0,0.8602111111111111,MEDIUM,1,0.48,0.8304285714285714,6.901285714285715
2015-12-14 13:01:44.860,"118 km ESE of ‘Ohonua, Tonga",4.7,10.0,-173.8516,-21.6365,earthquake,,0,reviewed,",us20004h1q,",1,8.2,13,12,0,2.964127777777778,MEDIUM,1,0.47000000000000003,0.9857142857142858,7.297142857142857
2015-12-14 14:22:47.240,Kermadec Islands region,4.5,10.0,-177.7193,-31.5733,earthquake,,0,reviewed,",us100047yj,",1,8.2,14,12,0,1.350661111111111,MEDIUM,1,0.45,0.9857142857142858,7.217142857142857
2015-12-14 20:32:58.130,"164 km ESE of Iwaki, Japan",4.6,23.07,142.5381,36.3954,earthquake,,0,reviewed,",us20004h4w,",0,8.3,20,12,0,6.169691666666666,MEDIUM,1,0.45999999999999996,0.9670428571428571,7.231128571428571
2015-12-14 21:12:01.830,"64 km E of Nikolski, Alaska",5.2,46.67,-167.9241,52.835,earthquake,,0,reviewed,",ak12280141,ak015fzvlg76,us20004h58,gcmt20151214211201,iscgem608108997,",0,8.3,21,12,0,0.6510277777777778,MEDIUM,1,0.52,0.9333285714285714,7.369985714285714
2015-12-14 21:21:02.530,"149 km SE of Kokopo, Papua New Guinea",4.9,13.18,153.1354,-5.38,earthquake,,0,reviewed,",us20004h5h,",0,8.3,21,12,0,0.15019444444444446,MEDIUM,1,0.49000000000000005,0.9811714285714286,7.393514285714287
2015-12-14 22:56:17.210,"147 km SE of Kokopo, Papua New Guinea",5.0,37.54,153.0664,-5.4132,earthquake,,0,reviewed,",us20004h6f,gcmt20151214225617,",0,8.3,22,12,0,1.587411111111111,MEDIUM,1,0.5,0.9463714285714285,7.329114285714286
2015-12-15 00:03:49.040,southeast Indian Ridge,4.9,10.0,84.99,-47.6546,earthquake,,0,reviewed,",us20004h82,",0,8.3,0,12,1,1.1255083333333333,MEDIUM,1,0.49000000000000005,0.9857142857142858,7.4071428571428575
2015-12-15 00:20:33.490,"Volcano Islands, Japan region",5.1,55.5,141.9465,25.7209,earthquake,,0,reviewed,",us20004h86,gcmt20151215002033,",0,8.3,0,12,1,0.2790138888888889,MEDIUM,1,0.51,0.9207142857142857,7.292142857142857
2015-12-15 02:35:15.500,"6 km E of Gobindpur, India",4.5,14.79,86.5783,23.8301,earthquake,,0,reviewed,",us10004846,",0,8.3,2,12,1,2.2450027777777777,MEDIUM,1,0.45,0.9788714285714286,7.226614285714286
2015-12-15 06:55:16.970,"91 km WNW of Bengkulu, Indonesia",4.9,64.02,101.471,-3.5944,earthquake,,0,reviewed,",us20004ha3,",0,8.3,6,12,1,4.333741666666667,MEDIUM,1,0.49000000000000005,0.9085428571428571,7.175628571428572
2015-12-15 07:38:10.950,"157 km S of Dampit, Indonesia",4.6,43.35,112.8601,-9.6356,earthquake,,0,reviewed,",us20004ha6,",0,8.3,7,12,1,0.7149944444444445,MEDIUM,1,0.45999999999999996,0.9380714285714286,7.144214285714286
2015-12-15 09:38:22.840,"108 km WSW of Banda Aceh, Indonesia",4.6,32.92,94.3887,5.2797,earthquake,,0,reviewed,",us20004hag,",0,8.3,9,12,1,2.003302777777778,MEDIUM,1,0.45999999999999996,0.9529714285714286,7.188914285714285
2015-12-15 11:27:06.700,"79 km SSW of Atka, Alaska",4.6,47.66,-174.6196,51.5346,earthquake,,0,reviewed,",ak015g1d9omt,ak12281990,us20004hal,",0,8.3,11,12,1,1.8121833333333333,MEDIUM,1,0.45999999999999996,0.9319142857142857,7.125742857142857
2015-12-15 13:29:35.980,"17 km SE of Luganville, Vanuatu",5.2,28.53,167.2863,-15.6232,earthquake,,0,reviewed,",us20004hax,gcmt20151215132936,iscgem610434982,",0,8.3,13,12,1,2.0414666666666665,MEDIUM,1,0.52,0.9592428571428572,7.447728571428572
2015-12-15 14:04:42.650,"109 km NE of Neiafu, Tonga",4.7,121.3,-173.3289,-17.8867,earthquake,,0,reviewed,",us10004852,",1,8.2,14,12,1,0.5851861111111112,MEDIUM,1,0.47000000000000003,0.8267142857142857,6.820142857142857
2015-12-15 17:08:25.110,South Sandwich Islands region,5.1,12.88,-25.8321,-56.3767,earthquake,,0,reviewed,",us20004hde,gcmt20151215170825,",0,8.3,17,12,1,3.0617944444444443,MEDIUM,1,0.51,0.9816,7.4748
2015-12-15 17:48:50.240,South Sandwich Islands region,5.0,20.06,-25.7378,-56.3666,earthquake,,0,reviewed,",us20004hdj,",0,8.3,17,12,1,0.6736472222222223,MEDIUM,1,0.5,0.9713428571428572,7.404028571428571
2015-12-15 18:51:56.660,"222 km E of Levuka, Fiji",4.5,582.84,-178.5884,-17.932,earthquake,,0,reviewed,",us20004hdt,",1,8.2,18,12,1,1.0517833333333333,MEDIUM,1,0.45,0.1673714285714285,4.7621142857142855
2015-12-15 19:01:45.710,"177 km NNE of Lospalos, Timor Leste",4.8,242.87,127.8101,-7.1386,earthquake,,0,reviewed,",us20004hdv,gcmt20151215190145,",0,8.3,19,12,1,0.163625,MEDIUM,1,0.48,0.6530428571428571,6.369128571428572
2015-12-15 19:31:52.040,"162 km SE of ‘Ohonua, Tonga",4.8,10.0,-173.6615,-22.1774,earthquake,,0,reviewed,",us1000484t,",1,8.2,19,12,1,0.5017583333333333,MEDIUM,1,0.48,0.9857142857142858,7.337142857142856
2015-12-15 21:53:57.440,"36 km ENE of Nishinoomote, Japan",4.5,31.72,131.3548,30.8421,earthquake,,0,reviewed,",us20004hf6,",0,8.3,21,12,1,2.3681666666666668,MEDIUM,1,0.45,0.9546857142857142,7.154057142857143
2015-12-15 22:07:20.800,"92 km SE of Nemuro, Japan",4.6,33.05,146.4832,42.8282,earthquake,,0,reviewed,",us20004hff,",0,8.3,22,12,1,0.22315555555555555,MEDIUM,1,0.45999999999999996,0.9527857142857143,7.188357142857143
2015-12-15 22:41:36.570,"29 km SE of ?funato, Japan",4.5,48.95,141.9608,38.8924,earthquake,,0,reviewed,",us20004hfx,",0,8.3,22,12,1,0.5710472222222223,MEDIUM,1,0.45,0.9300714285714285,7.080214285714286
2015-12-15 23:50:04.110,"67 km S of San Juan, Peru",4.5,33.15,-75.0848,-15.9665,earthquake,,0,reviewed,",us20004hgw,",0,8.3,23,12,1,1.1409833333333332,MEDIUM,1,0.45,0.9526428571428571,7.147928571428572
2015-12-16 04:48:19.990,"132 km NE of Bamboo Flat, India",4.7,72.62,93.4126,12.6843,earthquake,,0,reviewed,",us20004hhu,",0,8.3,4,12,2,4.971077777777778,MEDIUM,1,0.47000000000000003,0.8962571428571429,7.058771428571429
2015-12-16 08:15:53.160,"11 km ESE of Coracora, Peru",4.5,83.77,-73.6785,-15.0578,earthquake,,0,reviewed,",us20004hik,",0,8.3,8,12,2,3.459213888888889,MEDIUM,1,0.45,0.8803285714285715,6.930985714285715
2015-12-16 08:22:30.560,"Vancouver Island, Canada region",4.5,10.0,-130.3506,50.5434,earthquake,,0,reviewed,",us20004hil,",0,8.3,8,12,2,0.11038888888888888,MEDIUM,1,0.45,0.9857142857142858,7.247142857142857
2015-12-16 10:23:43.380,"112 km SSW of Banjar, Indonesia",4.6,34.95,106.9697,-8.1025,earthquake,,0,reviewed,",us20004hj3,",0,8.3,10,12,2,2.0202277777777775,MEDIUM,1,0.45999999999999996,0.9500714285714286,7.180214285714285
2015-12-16 11:29:56.270,"Kermadec Islands, New Zealand",4.6,10.0,-177.8134,-30.6105,earthquake,,0,reviewed,",us1000485g,",1,8.2,11,12,2,1.1035805555555556,MEDIUM,1,0.45999999999999996,0.9857142857142858,7.257142857142856
2015-12-16 14:14:21.350,"94 km SSW of Severo-Kuril’sk, Russia",4.5,76.6,155.7803,49.8594,earthquake,,0,reviewed,",us20004hjl,",0,8.3,14,12,2,2.7403,MEDIUM,1,0.45,0.8905714285714286,6.961714285714287
2015-12-16 18:54:47.000,"129 km S of Pundong, Indonesia",4.5,51.32,110.428,-9.1226,earthquake,,0,reviewed,",us1000485s,",0,8.3,18,12,2,4.673791666666667,MEDIUM,1,0.45,0.9266857142857143,7.070057142857143
2015-12-16 18:55:55.260,"Bonin Islands, Japan region",4.7,428.16,139.6636,28.28,earthquake,,0,reviewed,",us20004hli,",0,8.3,18,12,2,0.018961111111111113,MEDIUM,1,0.47000000000000003,0.3883428571428571,5.535028571428572
2015-12-16 20:38:37.090,"63 km WNW of Pangai, Tonga",5.3,37.27,-174.911,-19.5827,earthquake,,0,reviewed,",us20004hm8,gcmt20151216203837,",1,8.2,20,12,2,1.7116194444444444,MEDIUM,1,0.53,0.9467571428571429,7.420271428571428
2015-12-16 20:40:26.500,"44 km WSW of Masachapa, Nicaragua",4.7,51.63,-86.8961,11.652,earthquake,,0,reviewed,",us20004hma,",0,8.3,20,12,2,0.030391666666666664,MEDIUM,1,0.47000000000000003,0.9262428571428571,7.148728571428572
2015-12-16 22:01:32.020,"201 km NNW of Tobelo, Indonesia",4.8,10.0,127.3616,3.4255,earthquake,,0,reviewed,",us100047sk,gcmt20151216220132,",0,8.3,22,12,2,1.3515333333333335,MEDIUM,1,0.48,0.9857142857142858,7.3671428571428565
2015-12-17 03:04:44.760,"266 km SSE of Port Blair, India",4.6,55.42,93.7925,9.4948,earthquake,,0,reviewed,",us100048r3,",0,8.3,3,12,3,5.053538888888889,MEDIUM,1,0.45999999999999996,0.9208285714285714,7.092485714285715
2015-12-17 09:09:44.040,"105 km SSW of Acajutla, El Salvador",4.5,42.41,-90.3264,12.7711,earthquake,,0,reviewed,",us100047vm,",0,8.3,9,12,3,6.083133333333333,MEDIUM,1,0.45,0.9394142857142858,7.108242857142857
2015-12-17 12:10:32.170,Carlsberg Ridge,4.5,10.0,57.9322,9.6432,earthquake,,0,reviewed,",us100047wv,",0,8.3,12,12,3,3.0133694444444443,MEDIUM,1,0.45,0.9857142857142858,7.247142857142857
2015-12-17 12:44:03.130,"13 km E of San Juan, Philippines",5.3,69.65,120.5815,17.7537,earthquake,,0,reviewed,",us100047wy,gcmt20151217124403,",0,8.3,12,12,3,0.5586,MEDIUM,1,0.53,0.9005,7.3115
2015-12-17 13:42:38.700,"Kermadec Islands, New Zealand",4.8,61.29,-177.8983,-30.4423,earthquake,,0,reviewed,",us100047xc,",1,8.2,13,12,3,0.9765472222222222,MEDIUM,1,0.48,0.9124428571428571,7.117328571428571
2015-12-17 18:12:00.420,"85 km SE of Nemuro, Japan",4.8,32.68,146.4181,42.8616,earthquake,,0,reviewed,",us100047zh,",0,8.3,18,12,3,4.489366666666666,MEDIUM,1,0.48,0.9533142857142857,7.269942857142857
2015-12-17 19:49:53.050,"4 km W of Manuel Ávila Camacho (Ponte Duro), Mexico",6.6,85.0,-93.633,15.8015,earthquake,green,1,reviewed,",gcmt20151217194954,pt15351050,at00nzipr4,us100047zq,iscgem612128092,atlas20151217194953,",0,8.3,19,12,3,1.6312861111111112,HIGH,0,0.6599999999999999,0.8785714285714286,7.765714285714285
2015-12-17 21:31:39.630,northwest of the Kuril Islands,5.4,443.02,146.8521,47.9728,earthquake,,0,reviewed,",us1000480v,",0,8.3,21,12,3,1.6962722222222222,HIGH,0,0.54,0.3671142857142857,5.751342857142857
2015-12-17 23:44:36.470,"232 km ENE of Levuka, Fiji",4.5,585.15,-178.5347,-17.6499,earthquake,,0,reviewed,",us100048rz,",1,8.2,23,12,3,2.215788888888889,MEDIUM,1,0.45,0.16407142857142865,4.7522142857142855
2015-12-18 03:39:10.400,"122 km SSE of Sarangani, Philippines",4.5,139.29,125.9686,4.4156,earthquake,,0,reviewed,",us10004827,",0,8.3,3,12,4,3.909425,MEDIUM,1,0.45,0.8010142857142857,6.693042857142856
2015-12-18 06:47:31.870,"62 km WSW of Merizo Village, Guam",4.6,125.06,144.1026,13.1438,earthquake,,0,reviewed,",us1000482w,",0,8.3,6,12,4,3.139297222222222,MEDIUM,1,0.45999999999999996,0.8213428571428572,6.794028571428572
2015-12-18 07:56:39.990,South Sandwich Islands region,4.6,10.0,-25.4126,-60.2933,earthquake,,0,reviewed,",us100048tr,",0,8.3,7,12,4,1.1522555555555556,MEDIUM,1,0.45999999999999996,0.9857142857142858,7.2871428571428565
2015-12-18 11:46:48.270,north of Ascension Island,5.4,10.0,-15.8313,-1.3395,earthquake,green,0,reviewed,",us1000483e,gcmt20151218114648,iscgem611838523,",0,8.3,11,12,4,3.8356333333333335,HIGH,0,0.54,0.9857142857142858,7.607142857142857
2015-12-18 12:12:52.010,"34 km SW of Ocós, Guatemala",4.5,47.6,-92.376,14.2537,earthquake,,0,reviewed,",us100048t4,",0,8.3,12,12,4,0.4343722222222222,MEDIUM,1,0.45,0.9319999999999999,7.086
2015-12-18 13:03:27.270,central East Pacific Rise,4.6,10.0,-103.0688,-3.5273,earthquake,,0,reviewed,",us1000483k,gcmt20151218130327,",0,8.3,13,12,4,0.8431277777777778,MEDIUM,1,0.45999999999999996,0.9857142857142858,7.2871428571428565
2015-12-18 14:09:42.450,"46 km SSW of Xinyuan, China",4.6,18.94,82.9823,43.0601,earthquake,,0,reviewed,",us1000483w,",0,8.3,14,12,4,1.1042166666666666,MEDIUM,1,0.45999999999999996,0.9729428571428571,7.248828571428572
2015-12-18 18:41:05.330,"29 km S of ?funato, Japan",4.6,60.44,141.7815,38.8083,earthquake,,0,reviewed,",us1000486d,",0,8.3,18,12,4,4.523022222222222,MEDIUM,1,0.45999999999999996,0.9136571428571428,7.070971428571429
2015-12-18 19:00:42.360,"254 km ENE of Lospalos, Timor Leste",4.6,146.33,129.0189,-7.4147,earthquake,,0,reviewed,",us1000486i,",0,8.3,19,12,4,0.32695277777777776,MEDIUM,1,0.45999999999999996,0.7909571428571428,6.702871428571429
2015-12-18 19:01:21.460,"139 km SE of Alo, Wallis and Futuna",4.6,357.0,-177.0635,-15.0577,earthquake,,0,reviewed,",us1000486n,",1,8.2,19,12,4,0.010861111111111111,MEDIUM,1,0.45999999999999996,0.49,5.77
2015-12-18 19:27:26.060,"104 km W of Abra Pampa, Argentina",4.7,197.52,-66.7103,-22.8328,earthquake,,0,reviewed,",us1000486x,",0,8.3,19,12,4,0.43461111111111106,MEDIUM,1,0.47000000000000003,0.7178285714285715,6.523485714285715
2015-12-18 19:59:22.170,"70 km S of Ust’-Kamchatsk Staryy, Russia",4.5,51.15,162.5525,55.5988,earthquake,,0,reviewed,",us100048tg,",0,8.3,19,12,4,0.5322527777777778,MEDIUM,1,0.45,0.9269285714285714,7.070785714285714
2015-12-18 22:14:09.200,"192 km ESE of Labasa, Fiji",5.1,529.96,-178.9574,-17.0719,earthquake,,0,reviewed,",us1000488k,gcmt20151218221409,iscgem608114434,",1,8.2,22,12,4,2.246397222222222,MEDIUM,1,0.51,0.24291428571428564,5.228742857142857
2015-12-18 22:15:31.390,Balleny Islands region,4.7,10.0,171.3803,-63.2996,earthquake,,0,reviewed,",gcmt20151218221528,us100048tj,",0,8.3,22,12,4,0.022830555555555555,MEDIUM,1,0.47000000000000003,0.9857142857142858,7.327142857142857
2015-12-18 22:16:56.550,"53 km WNW of Jumla, Nepal",5.4,10.0,81.6541,29.3985,earthquake,,0,reviewed,",us1000488j,gcmt20151218221656,iscgem611838521,",0,8.3,22,12,4,0.023655555555555555,HIGH,0,0.54,0.9857142857142858,7.607142857142857
2015-12-18 22:21:41.120,Balleny Islands region,4.8,10.0,171.3773,-63.5265,earthquake,,0,reviewed,",us100048ti,gcmt20151218222141,",0,8.3,22,12,4,0.07904722222222223,MEDIUM,1,0.48,0.9857142857142858,7.3671428571428565
2015-12-18 23:41:50.050,east of the South Sandwich Islands,4.6,15.19,-9.3687,-58.0662,earthquake,,0,reviewed,",us100048gm,gcmt20151218234150,",0,8.3,23,12,4,1.335813888888889,MEDIUM,1,0.45999999999999996,0.9783,7.2649
2015-12-19 00:13:54.210,Kuril Islands,4.8,124.73,151.6595,47.0322,earthquake,,0,reviewed,",us10004892,",0,8.3,0,12,5,0.5344888888888889,MEDIUM,1,0.48,0.8218142857142857,6.875442857142858
2015-12-19 00:42:07.830,North Indian Ocean,4.8,10.0,90.9476,1.8837,earthquake,,0,reviewed,",us1000489c,",0,8.3,0,12,5,0.47045,MEDIUM,1,0.48,0.9857142857142858,7.3671428571428565
2015-12-19 02:10:53.360,"128 km N of Isangel, Vanuatu",6.0,10.0,169.3857,-18.3819,earthquake,green,0,reviewed,",us1000489i,gcmt20151219021053,iscgem608114474,",0,8.3,2,12,5,1.4793138888888888,HIGH,0,0.6,0.9857142857142858,7.847142857142857
2015-12-19 02:43:40.900,"117 km ESE of Port-Vila, Vanuatu",4.7,10.0,169.2844,-18.2511,earthquake,,0,reviewed,",us1000489q,",0,8.3,2,12,5,0.5465388888888889,MEDIUM,1,0.47000000000000003,0.9857142857142858,7.327142857142857
2015-12-19 02:54:46.210,"115 km N of Isangel, Vanuatu",4.6,10.0,169.3056,-18.5015,earthquake,,0,reviewed,",us100048uj,",0,8.3,2,12,5,0.18480833333333332,MEDIUM,1,0.45999999999999996,0.9857142857142858,7.2871428571428565
2015-12-19 04:27:32.770,off the coast of Central America,5.0,29.58,-84.4273,2.1145,earthquake,,0,reviewed,",us100048aa,",0,8.3,4,12,5,1.5462666666666667,MEDIUM,1,0.5,0.9577428571428571,7.363228571428571
2015-12-19 07:03:24.510,"122 km NNW of Finschhafen, Papua New Guinea",4.7,194.55,147.2736,-5.6089,earthquake,,0,reviewed,",us100048au,",0,8.3,7,12,5,2.5977055555555557,MEDIUM,1,0.47000000000000003,0.7220714285714285,6.536214285714285
2015-12-19 08:42:24.590,"116 km SE of Amahai, Indonesia",4.5,10.0,129.5126,-4.2079,earthquake,,0,reviewed,",us100048v0,",0,8.3,8,12,5,1.6500222222222223,MEDIUM,1,0.45,0.9857142857142858,7.247142857142857
2015-12-19 09:38:53.600,Philippine Islands region,4.7,10.0,119.6044,18.4634,earthquake,,0,reviewed,",us100048cp,gcmt20151219093853,",0,8.3,9,12,5,0.9413916666666667,MEDIUM,1,0.47000000000000003,0.9857142857142858,7.327142857142857
2015-12-19 12:07:45.600,"12 km WNW of Cuenca, Ecuador",4.5,78.41,-79.1096,-2.8639,earthquake,,0,reviewed,",us100048ux,",0,8.3,12,12,5,2.4811111111111113,MEDIUM,1,0.45,0.8879857142857143,6.953957142857144
2015-12-19 12:29:32.200,"65 km SSW of Sola, Vanuatu",4.5,78.15,167.2621,-14.4008,earthquake,,0,reviewed,",us100048v7,",0,8.3,12,12,5,0.3629444444444444,MEDIUM,1,0.45,0.8883571428571428,6.955071428571429
2015-12-19 12:52:50.900,"165 km ESE of Kimbe, Papua New Guinea",4.5,25.17,151.5538,-6.0314,earthquake,,0,reviewed,",us100048uz,",0,8.3,12,12,5,0.3885277777777778,MEDIUM,1,0.45,0.9640428571428571,7.1821285714285725
2015-12-19 12:59:01.210,"89 km N of Hihifo, Tonga",4.8,35.0,-173.667,-15.1552,earthquake,,0,reviewed,",us100048cs,gcmt20151219125901,",1,8.2,12,12,5,0.1028638888888889,MEDIUM,1,0.48,0.95,7.229999999999999
2015-12-19 13:26:05.280,"78 km SW of Uvira, Democratic Republic of the Congo",4.8,10.0,28.5538,-3.7944,earthquake,,0,reviewed,",us100048cu,",0,8.3,13,12,5,0.45113055555555553,MEDIUM,1,0.48,0.9857142857142858,7.3671428571428565
